"pry1Cons","prdCtch","timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup"
"1","0.05",700,10,2612.3,2521.4,2720.2,2589.3,2490.1,2681,6618.2,6596.2,6640.8,6617.6,6593.8,6643.3,0.2,0,0.6,0,0,0,2.1,0.4,3.9,0.0383393800008611,-0.250389620764303,0.309789757279309,-0.1562163987113,-0.606193827534122,0.248918641727209,-8.66666666666667,-36.6666666666667,9.99999999999999
"1","0.05",710,10,2642.6,2561.9,2717.9,2583.1,2526.1,2643.8,6612.1,6589.3,6632.2,6623.9,6593.2,6651.1,0,0,0,0.4,0,1,1.9,0.3,3.5,-0.0901912913043177,-0.454754357181985,0.303223770849619,0.100306849143886,-0.561329165654436,0.747022612443794,-4.16666666666667,-10,0
"1","0.05",720,10,2672.2,2603.8,2739.8,2711.3,2643.2,2778.3,6598.3,6572.2,6623.5,6582.8,6556.1,6610.1,0.1,0,0.3,0.1,0,0.3,2,0.2,3.8,-0.20695252387287,-0.645705363496418,0.172803983226394,-0.617704647159687,-1.03350292978081,-0.157778151918654,1.25,-8.74999999999999,10.4166666666667
"1","0.05",730,10,2696,2628.8,2762.1,2745.1,2647.4,2839.2,6594.1,6570.6,6621.6,6590.8,6569.1,6611.9,0,0,0,0.2,0,0.6,1.9,0.2,4.1,-0.0604091850251431,-0.542508357574674,0.43805008330455,0.123956821985444,-0.241366651810658,0.461907296075964,-9.88888888888889,-37.7777777777778,9.11111111111111
"1","0.05",740,10,2667.3,2570.5,2766.5,2674.9,2589,2762.7,6609.2,6584.5,6633.1,6613.7,6575.6,6649.7,0.1,0,0.3,0.1,0,0.3,1.8,0.2,4.4,0.232032659840354,-0.250911786694642,0.679648213421427,0.346052627252871,0.0093200168765308,0.647938832861123,-2.28571428571429,-12.8571428571429,6
"1","0.05",750,10,2681,2578.3,2769.3,2625.2,2547.1,2694.7,6616.7,6597.2,6638.8,6593.8,6574.7,6613.8,0.2,0,0.5,0,0,0,1.5,0.3,3.6,0.114374779807299,-0.0821500903964374,0.318147496161657,-0.291961551551876,-0.96545572500346,0.388751144904219,0,-10,12.5
"1","0.05",760,10,2636.9,2555.3,2717.7,2613.2,2523.4,2694.5,6604.4,6581.4,6630.4,6597.7,6580,6617.6,0.1,0,0.3,0.1,0,0.3,1.1,0,3.1,-0.184392920577977,-0.608532212511013,0.197134618404397,0.0603269801906257,-0.250230123424195,0.315183346849643,-13.3333333333333,-33.3333333333333,0
"1","0.05",770,10,2580.4,2488.5,2663.4,2682.3,2599.8,2766.5,6639.2,6610.1,6664.7,6612.2,6577.7,6646.3,0,0,0,0,0,0,1.1,0,2.6,0.528300168608575,0.125573901795739,0.89524705351223,0.218913641944082,-0.142042642722045,0.601892734818036,7.77777777777778,-6.66666666666666,30
"1","0.05",780,10,2557.8,2456.1,2640.9,2648.3,2566.3,2734.9,6627.6,6603.8,6648.8,6623.6,6594.6,6653.4,0,0,0,0,0,0,1.1,0,3,-0.169151555860219,-0.74777415472774,0.434071948694263,0.175236848610007,-0.169679898615954,0.577084176631582,-1.07142857142857,-7.5,4.28571428571429
"1","0.05",790,10,2596.3,2512,2683.7,2599.8,2537.4,2658.1,6608.5,6572.3,6642,6627.1,6604.3,6650.8,0,0,0,0,0,0,0.7,0,2.1,-0.287974209283993,-0.711424917257811,0.107377899772283,0.0591040159942228,-0.582637765717264,0.729208318995725,-11.25,-31.25,0
"1","0.05",800,10,2620.3,2534.2,2711.2,2657.1,2563.3,2752.2,6620.7,6600.8,6641.2,6607.5,6582.1,6635,0,0,0,0,0,0,0.7,0,2.1,0.191907675860964,-0.370319150191628,0.781614682366253,-0.294057230456177,-0.722898441867905,0.0921271436238325,0,0,0
"1","0.05",810,10,2534.2,2420.3,2638.6,2665.6,2571.2,2747,6639.1,6625.4,6655.2,6620.4,6582.9,6652.6,0,0,0,0,0,0,0.3,0,0.9,0.279056416518487,0.0447482294431006,0.491285944482322,0.196893152064922,-0.293592814804842,0.652543301569886,-5.71428571428571,-17.1428571428571,0
"1","0.05",820,10,2585.8,2505.4,2645.9,2580.7,2465.9,2675.9,6627.2,6600.7,6653.5,6612.8,6587.2,6643,0,0,0,0,0,0,0.3,0,0.9,-0.179502979251474,-0.540242832851478,0.138389008822237,-0.111679179507328,-0.484182362612238,0.278588434683025,0,0,0
"1","0.05",830,10,2584.9,2536.7,2634.4,2619,2493.4,2736.7,6640.8,6617.9,6662.7,6624,6596.8,6651.2,0.1,0,0.3,0,0,0,0.1,0,0.3,0.207915679683448,-0.175021826022015,0.608019651372874,0.17264811078685,-0.374588821569057,0.623316117798346,-6.66666666666667,-20,0
"1","0.05",840,10,2479.9,2397.4,2557.7,2593.5,2528.2,2670.8,6630.4,6608.1,6654.5,6619.8,6592.3,6644.4,0,0,0,0,0,0,0.1,0,0.3,-0.154640505151506,-0.519916158711413,0.236969135230962,-0.0618136392805226,-0.375893745045143,0.274423608311189,0,0,0
"1","0.05",850,10,2487.9,2406.1,2563.4,2605.4,2511.1,2691.6,6647.9,6601.6,6690.1,6616,6596.1,6636.3,0,0,0,0,0,0,0.1,0,0.3,0.263111920489704,-0.300698315430599,0.757435938422779,-0.0559179719533076,-0.296102345803936,0.178629697304465,0,0,0
"1","0.05",860,10,2569.9,2449.3,2677.7,2590.3,2530.1,2645.6,6635.4,6609.9,6658.7,6635.6,6615.5,6657.2,0,0,0,0,0,0,0.1,0,0.3,-0.180883506641317,-0.695263495171378,0.265952492480674,0.298508546427608,-0.116444807351972,0.7056003148332,0,0,0
"1","0.05",870,10,2554.1,2422.5,2675.8,2529,2430.6,2628.7,6644,6617.5,6670.8,6641.4,6619.6,6666.2,0,0,0,0,0,0,0.2,0,0.6,0.13108279044139,-0.226664479876951,0.518076139792302,0.090259587275214,-0.478232528793292,0.573388663457088,10,0,30
"1","0.05",880,10,2555,2468.4,2637.4,2617.3,2514.9,2711.2,6609.4,6583.2,6635.8,6630,6602.3,6654,0,0,0,0,0,0,0.3,0,0.9,-0.51809519654515,-0.981245007419968,-0.131649071619927,-0.171167983445277,-0.473065223557541,0.116403812200117,5,0,15
"1","0.05",890,10,2682.8,2608.2,2754.4,2561.6,2480.4,2643.5,6602.3,6577.9,6626,6617.8,6594.1,6637.3,0,0,0,0.1,0,0.3,0.3,0,0.9,-0.104254366410655,-0.543320324897252,0.362822850568616,-0.179634256353619,-0.670380787370207,0.294150733891624,0,0,0
"1","0.05",900,10,2578.5,2480.4,2658.2,2636.5,2532.3,2728.2,6612.7,6593.3,6635.3,6624.5,6600.8,6650.5,0,0,0,0.1,0,0.3,0.4,0,1.2,0.159749262952172,-0.240198495862783,0.519229150545929,0.101936528811464,-0.205547214579613,0.429175574119235,3.33333333333333,0,9.99999999999999
"1","0.05",910,10,2642,2521,2749.1,2586.8,2459.7,2691.8,6612.8,6582,6644.4,6611.1,6584.4,6637.6,0,0,0,0,0,0,0.3,0,0.9,0.00221391111473183,-0.402890493526623,0.376450233713022,-0.201374810617368,-0.537504173081374,0.0884028657556571,-2.5,-7.5,0
"1","0.05",920,10,2537.5,2405.2,2637.9,2533.6,2445.9,2603.9,6639.4,6619.7,6660.8,6632.4,6609.8,6653.8,0,0,0,0,0,0,0.2,0,0.6,0.405846646967756,-0.0245897188585316,0.803779428905554,0.324501575833823,-0.00737674706617207,0.682922274330049,-3.33333333333333,-9.99999999999999,0
"1","0.05",930,10,2521.2,2421.6,2612.2,2553.6,2469.4,2633.5,6649.4,6617.8,6689.9,6654.4,6625.8,6678.8,0,0,0,0,0,0,0.1,0,0.3,0.149469939957274,-0.149536645006976,0.563960359544279,0.335542510850959,-0.263271837421729,0.969124749435802,-5,-15,0
"1","0.05",940,10,2537.3,2431.7,2632.4,2523.3,2459.6,2586.3,6643,6615.1,6675.6,6633.6,6604.7,6664.5,0,0,0,0.1,0,0.3,0.2,0,0.6,-0.0938435878168872,-0.377895457923026,0.213351533628721,-0.308609814679859,-0.897346812264404,0.225835090030234,10,0,30
"1","0.05",950,10,2519.2,2387.5,2674.8,2615.8,2484.7,2741,6614.9,6585.5,6645.6,6605.7,6581.8,6630.4,0,0,0,0,0,0,0.2,0,0.6,-0.419287725351174,-0.99833646534412,0.0569603874378051,-0.41744816731645,-0.857181077850838,-0.0564936772261858,0,0,0
"1","0.05",960,10,2644.6,2517.2,2778.1,2621.9,2510.7,2728,6612.8,6567.7,6656.6,6612.8,6590.1,6641.5,0,0,0,0,0,0,0.2,0,0.6,-0.0330106398750346,-0.361612333569542,0.33714962431246,0.107899203314865,-0.131128643294764,0.345721040214541,0,0,0
"1","0.05",970,10,2700.1,2553.3,2836.9,2561,2472.5,2631,6602.5,6576.3,6629,6637.6,6617,6658.9,0,0,0,0.1,0,0.3,0.3,0,0.9,-0.148627764661418,-0.675689794607773,0.338737075241541,0.377494293009365,0.0101675710403471,0.717073097995003,5,0,15
"1","0.05",980,10,2682.8,2566.2,2818.1,2520.4,2429.5,2611.8,6622,6581.6,6657,6631.9,6614.7,6649.9,0.1,0,0.3,0,0,0,0.1,0,0.3,0.295449964681893,-0.0974594327958941,0.675703854953686,-0.0843741927762619,-0.415415974623149,0.211976362460134,-6.66666666666667,-20,0
"1","0.05",990,10,2592.3,2483,2706.3,2501.3,2389.4,2612,6614.5,6584.9,6646.7,6638,6611,6668,0,0,0,0,0,0,0.2,0,0.6,-0.108949153427496,-0.569724752936777,0.379378669620993,0.0916823287805245,-0.199697435460682,0.398475712126483,10,0,30
"1","0.05",1000,10,2614.5,2501.9,2711.2,2540.7,2484,2612.1,6603,6581.8,6624.4,6643.7,6612.7,6667.8,0,0,0,0,0,0,0.3,0,0.9,-0.170274522804608,-0.573613588959878,0.18289676886991,0.089771674023342,-0.434317937342587,0.638237781516579,5,0,15
"1","0.1",0,10,31250,31250,31250,31250,31250,31250,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",10,10,29998.9,29984.6,30012.1,30004.3,29988.5,30020.8,210.8,207.2,214.1,210.8,205.8,215.4,0,0,0,0,0,0,0,0,0,-15.68,-17.12,-14.28,-15.68,-17.68,-13.88,0,0,0
"1","0.1",20,10,30205.3,30184.1,30225.2,30202.1,30177.6,30225.7,226.7,222.2,231.1,222.8,216.9,228.8,0,0,0,0,0,0,0,0,0,7.53954472525367,6.47977572630462,8.48638648127785,5.69339353671373,4.31639526228483,6.90820719938062,0,0,0
"1","0.1",30,10,30116.6,30094.8,30137.5,30124.2,30095.5,30152.7,251.5,246.5,257.1,247.8,241.3,254.1,0,0,0,0,0,0,0,0,0,10.9663808601547,9.18259645864647,12.703734572527,11.2687975304808,9.25983610531064,13.1814848172844,0,0,0
"1","0.1",40,10,29991.2,29968.3,30017.3,30023.8,29992,30051.1,280.4,273.7,287.2,276.8,268.4,284.9,0,0,0,0,0,0,0,0,0,11.507038071996,10.0533523345039,13.249991537392,11.6908122256521,10.0795229834183,13.0273608043447,0,0,0
"1","0.1",50,10,29833.3,29792.2,29870.5,29858.8,29811.4,29902.8,321.2,312.9,329.6,315,307,324.1,0,0,0,0,0,0,0,0,0,14.576602877419,12.6296167428281,16.6972593055302,13.8349519391563,12.5207288045565,15.1771734189794,0,0,0
"1","0.1",60,10,29645.6,29607,29684.2,29653.1,29601.9,29693.9,359.7,350.7,368.6,365.6,354.3,378.3,0,0,0,0,0,0,0,0,0,12.0202018116419,10.4082473560453,13.5364946227773,16.0480612279866,14.5055231172133,17.5395176386278,0,0,0
"1","0.1",70,10,29446.4,29395.5,29497.9,29426.5,29351.4,29495.6,409.8,400.4,419.1,409.5,396.5,423.3,0,0,0,0,0,0,0,0,0,13.9735071199858,12.3938142211987,15.596313508509,12.0462950783741,10.2424309652417,13.7815345801931,0,0,0
"1","0.1",80,10,29193.5,29143.6,29237.9,29201,29116.9,29270.2,464.1,450.6,477.4,466.8,450.7,486.2,0,0,0,0,0,0,0,0,0,13.2315108899876,12.1314545860165,14.2506132921297,13.9760784105053,12.1517450813324,15.5260000031423,0,0,0
"1","0.1",90,10,28922,28845.2,28986.4,28914.5,28801.3,29004.7,530.4,516.9,544.7,524.8,500.9,548.5,0,0,0,0,0,0,0,0,0,14.3060566079747,13.5818059662647,15.1328683772642,12.3382366517146,10.7221128397996,14.0121192770635,0,0,0
"1","0.1",100,10,28603.4,28529.6,28670.3,28616.4,28460.4,28743.7,598.7,583.8,612.9,594.7,567.5,626.3,0,0,0,0,0,0,0,0,0,12.8999333873376,11.5471642391767,14.0892448152303,13.308203238338,12.0378990020245,14.6497572370295,0,0,0
"1","0.1",110,10,28263.2,28180.5,28338.8,28272,28126.7,28404.3,683.5,663,706.7,675.6,646.5,708.6,0,0,0,0,0,0,0,0,0,14.1412525414641,12.5621705516468,15.92290671204,13.7019121642162,12.6021050497684,14.709310162835,0,0,0
"1","0.1",120,10,27843.3,27716,27946.9,27878.1,27724.5,28015.9,765.3,742.2,789.5,768,737.1,804.4,0,0,0,0,0,0,0,0,0,11.9781118946788,11.3497724866637,12.6336173703046,13.6801139835065,12.776143112273,14.7118165640136,0,0,0
"1","0.1",130,10,27445.7,27313.6,27563,27409.7,27224,27579.5,870.7,842.5,903.5,873.2,835.5,912.5,0,0,0,0,0,0,0,0,0,13.7547350517379,12.8398919972747,14.7674545454497,13.7039988982739,13.0333947337888,14.4063597939849,0,0,0
"1","0.1",140,10,26879.2,26713.2,27026.4,26871.9,26656.8,27052.5,990.6,963.5,1019.6,991.5,947.4,1044.1,0,0,0,0,0,0,0,0,0,13.8248855935456,13.0451855020194,14.5365421717919,13.5125744533304,12.4928597068394,14.5198045288887,0,0,0
"1","0.1",150,10,26297.6,26168.4,26438,26281.4,26038.2,26499.6,1117.9,1087.8,1149.6,1123.2,1071.3,1175,0,0,0,0,0,0,0,0,0,12.8635151289719,12.2584150356933,13.5216892900109,13.3127696304574,12.5371803742782,14.0399352203965,0,0,0
"1","0.1",160,10,25630.4,25496.5,25762.5,25640.3,25349.1,25876.9,1269.8,1237,1307,1278.4,1222.4,1341.2,0,0,0,0,0,0,0,0,0,13.5962298575672,12.6654412441363,14.5479667780979,13.8139956107434,12.9734650236791,14.4628176622647,0,0,0
"1","0.1",170,10,24901.6,24693,25091.7,24861.3,24546.1,25167.4,1441.5,1406.7,1481.4,1441.4,1371.7,1516.3,0,0,0,0,0,0,0,0,0,13.5527845714238,12.7552191835759,14.3651481457982,12.7109448549421,12.1911220644973,13.1880763094677,0,0,0
"1","0.1",180,10,24034.9,23823.9,24226.4,24067.2,23666.5,24420.9,1637.7,1588.3,1686.9,1625.4,1547.6,1712.3,0,0,0,0,0,0,0,0,0,13.5809284170306,12.8256359833073,14.3494630433781,12.7746675855359,12.3202491401674,13.2595923351935,0,0,0
"1","0.1",190,10,23048.5,22815.1,23265.7,23118.8,22649.4,23555.7,1855.1,1799.1,1913.7,1854,1764.6,1949.9,0,0,0,0,0,0,0,0,0,13.2678031994722,12.4512201550169,14.1605754686787,14.05942878957,13.1658901796756,14.9187853188152,0,0,0
"1","0.1",200,10,21965.3,21668.8,22278.1,21954.7,21485.5,22372,2097.7,2034.6,2163,2106.7,2004.6,2220.9,0,0,0,0,0,0,0,0,0,13.0864035390998,12.4876595314114,13.7015490732963,13.6327815052264,12.873531512722,14.4964920687371,0,0,0
"1","0.1",210,10,20790.6,20485.7,21116.4,20773.3,20243.8,21248.2,2361.1,2292.9,2430.2,2370.2,2251.2,2495,2,1.1,2.8,2.1,1.1,3.2,29,27.6,30.4,12.5724495764879,11.8023827133201,13.2881086142582,12.5059029792108,11.8489369558788,13.402058748258,0,0,0
"1","0.1",220,10,19516.7,19153.9,19892.9,19450.3,18756,20007.6,2652.9,2562.2,2745.1,2650.2,2527.2,2786.3,1.3,0.7,1.9,1.8,1.1,2.7,36.3,33.1,39.1,12.3238189765429,11.4951427674278,13.0129947960418,11.8219284552183,11.4554036503271,12.217882740786,24.8360155733381,16.3580901856764,31.440065681445
"1","0.1",230,10,18087.6,17596.8,18532.5,18048.5,17342.9,18728.5,2967,2867.8,3073.5,2987,2838.7,3148.1,2.1,1.3,2.9,2.1,1.3,2.8,46.4,42.7,49.9,11.8496022716687,11.3745172881617,12.2506981526837,12.7094999785866,12.1247697110779,13.2140949912796,28.373968879232,22.971674682201,34.2803226013752
"1","0.1",240,10,16544.4,16008.8,17044.9,16422.5,15644.2,17108.3,3336.5,3221.5,3447.6,3345.4,3199.1,3519.2,2,1.3,2.7,2,1.2,2.7,59.6,54.7,64.6,12.446477047657,11.8591678119508,13.0383047887802,12.0179274766459,11.5831728654722,12.4539013383657,28.4435743240718,24.3849725924194,32.7154528478058
"1","0.1",250,10,14793.8,14246.2,15365.3,14717.4,13859.4,15544.5,3719.6,3593,3844.7,3729.3,3547.5,3920.5,2.8,2,3.8,2.3,1.6,2.9,74.8,68.1,80.8,11.4854088604014,11.0838281081793,11.8336365258912,11.4512879568033,10.9979881193661,11.829208438745,25.6604010639953,22.0452156274525,29.5824183745973
"1","0.1",260,10,13002.1,12379.3,13596.1,12956.4,11991.1,13835,4131.2,3985.1,4276.3,4142.9,3941.2,4349.6,4.7,3.1,6.4,4.2,3,5.5,98.8,91.1,106.1,11.0670765438344,10.4543477869311,11.6427400086124,11.112479662283,10.6449630372367,11.5643788846001,32.6229984717244,28.1788426446878,36.6299022402095
"1","0.1",270,10,11079.9,10403.2,11713.5,11150.2,10131.3,12096,4540.7,4384.4,4702.5,4539.2,4331.7,4772.3,4.8,3.5,6.2,6.5,4.1,9.5,133.7,123.1,144.2,9.9194195969912,9.6107367375485,10.2256492319739,9.60723114392855,8.91196611408439,10.2690609712959,35.2917014596127,31.9959069763182,38.824709738673
"1","0.1",280,10,9461.7,8788.6,10117.2,9423.5,8517.1,10209.8,4944.2,4784.8,5096,4937.1,4742.5,5155.9,7,5.6,8.4,7.2,5.9,8.7,171.6,156,186.4,8.90272318180542,8.52150376268996,9.25409472203889,8.81684919625431,7.99180311547292,9.46222497054751,28.1596645720245,25.7792069022895,30.5306530414256
"1","0.1",290,10,7866.1,7231.2,8494,7976.6,7097.4,8852.7,5286.7,5125.4,5445.5,5287.3,5082.3,5504,9.8,6.9,12.8,10.7,9.9,11.5,225.5,204.8,245.8,6.95198649861698,6.54571421028796,7.43634046632867,7.12988284129898,6.61525851290705,7.67701194750497,31.427591931186,29.3905604124923,33.2174904495775
"1","0.1",300,10,6638.1,6006.1,7239.2,6648.1,5927.2,7434.3,5560,5395.8,5714,5569.4,5393.5,5763,12.4,9.6,15.6,12.6,10.5,15.1,294.6,267.5,320.9,5.18600574996513,4.64349052959933,5.6181511509743,5.43632517474982,4.40642058488051,6.42137865520452,30.545622075451,29.5485864921123,31.5822778821973
"1","0.1",310,10,5830.7,5280.4,6362.4,5808.3,5266.5,6342.4,5750.3,5624.4,5887.5,5738.3,5600,5881.1,16.2,13.4,18.6,16.8,15,18.4,390,356.2,424.6,3.47207985433715,2.74417872865561,4.10809069506624,3.09885846917608,2.26500705820013,3.95640162154111,32.5591086306482,30.8432656732804,34.4103238713542
"1","0.1",320,10,5280.7,4830.6,5774.4,5369.4,4845.5,5867.9,5825,5720.5,5928.7,5800.4,5671.7,5918.4,19.7,17,22.2,19.7,17.2,22.8,518.4,470.7,562.1,1.32767171484001,0.558283283340585,2.11170807856621,1.11309706124435,0.397081287656254,1.7527257339877,32.8941306328455,30.6185916685516,35.1641233732252
"1","0.1",330,10,5191.5,4820.9,5539.7,5257.3,4836.6,5641.9,5791.5,5698.1,5880.1,5792.1,5683.4,5904.5,27.6,24.9,30.3,26,22.1,30.3,674.8,610.2,734.7,-0.561390956302405,-1.09993042949917,0.0292443603567749,-0.134049738313895,-0.780155679056086,0.623881774349397,30.1034196747101,29.1439438900378,30.9394543029262
"1","0.1",340,10,5420.1,5082.6,5786.6,5425.2,4978.1,5858.1,5645.9,5529.8,5748.2,5645.6,5514.8,5766.8,34.2,28.8,40.2,36.8,32.3,41.7,884.2,801.9,959.2,-2.52151606369448,-3.09892791775358,-1.91294693536627,-2.52943878766488,-3.1778648089244,-1.90368883634546,31.0034809797007,29.9247322790801,32.0246774593233
"1","0.1",350,10,6131.5,5721.9,6560.7,6073,5622.9,6565.4,5399.4,5270.9,5535.9,5405.5,5260.9,5549.9,45.5,37.6,53.7,46,41.6,51,1168.8,1056.7,1279,-4.39971734474318,-5.33762004175251,-3.62629917460621,-4.27537459080143,-5.30406706027871,-3.32455885128498,32.1793467671704,31.3455301683459,32.9989314197374
"1","0.1",360,10,7376.9,6738.6,8084.9,7368.8,6615.7,8045.9,4969.4,4744.6,5175.2,4974.6,4773.4,5181.7,60.9,55.7,66.3,64.2,56,72.6,1529.4,1375.8,1670.4,-8.06188378266773,-9.52954789756391,-6.67463502829984,-8.05487179468644,-9.3878493042029,-6.81978784206892,30.8777792781794,30.1105876053195,31.6439612680753
"1","0.1",370,10,9640.4,8617.2,10865.8,9520.9,8515.8,10485.8,4300,3967.7,4599.7,4353.6,4067.1,4655.7,89.3,77.9,99.6,79.5,70.4,89.1,2010.4,1820.4,2195.2,-13.7671494178441,-16.605327442198,-11.5372382750463,-12.7334456702537,-15.2667060366885,-10.2441373428468,31.4379224512288,30.6954501892559,32.2862666139939
"1","0.1",380,10,13244.2,11660,14870.9,12964.8,11351.1,14609.5,3327.3,2859.7,3746.5,3388.2,2957.4,3810.2,110.8,100.5,120.5,104.9,93.8,118.2,2618.5,2371.6,2855,-23.6252531385466,-28.9106335619003,-18.4546164138578,-23.0023720222176,-28.2648689219049,-18.6255650117207,30.2686336861374,29.2371107047328,31.234698282534
"1","0.1",390,10,18602.9,16260.1,21129.7,18368,16152.3,20611.2,1969.7,1418.9,2527.2,2008.1,1420.5,2564.9,124.5,114.2,134.8,117.4,108.4,126.3,3349.6,3083.8,3616.7,-44.7340304753282,-56.0459911967172,-34.4401696031365,-44.2478145329259,-54.339373896558,-33.8154507025065,28.2729744775566,26.4298180522284,29.7605357630838
"1","0.1",400,10,25230.8,22507.7,27697,25112.7,22270.6,27563.6,616.6,248.7,1079.9,656.6,273.2,1153.8,81.4,47.6,116.9,81.1,44.9,114.7,3600.7,3265,3858.6,-77.7133782540061,-89.259508137411,-65.6042003075767,-76.9610444706844,-88.6386863500983,-62.2287957171076,9.91199522638903,-3.40789572554768,21.7211370260087
"1","0.1",410,10,29924,28589,30874.2,29756.1,28201.1,30863.2,61,1.9,168.8,82.4,1.8,234.1,15.4,1.3,39.2,18.3,1.7,46.3,2373,1630.2,3040.3,-96.7683645134883,-99.5498885324344,-91.9988612410158,-96.0207353302498,-99.5483632955775,-90.000890300145,-35.3817848413559,-55.4015510089702,-15.96893942188
"1","0.1",420,10,31163.2,30931.3,31247.8,31129.8,30906.4,31246.9,0.7,0,2.1,0.6,0,1.8,0.4,0,1.2,0.1,0,0.3,788.9,353.9,1318.5,-59.8706099815157,-89.8706099815157,-29.8706099815157,-69.9186991869919,-99.8373983739837,-40,-74.1837466755755,-83.3564574220814,-62.241344783245
"1","0.1",430,10,31249.2,31247.6,31250,31249.3,31247.9,31250,0,0,0,0,0,0,0,0,0,0,0,0,121.5,26.1,272.8,-10,-30,0,-10,-30,0,-92.180464153563,-96.5068194166021,-87.5608602859968
"1","0.1",440,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,14.8,0,0,0,0,0,0,-79.0668091026898,-99.2809991079393,-49.8305084745763
"1","0.1",450,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-60,0
"1","0.1",460,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",470,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",480,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",490,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",500,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",510,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",520,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",530,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",540,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",550,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",560,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",570,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",580,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",590,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",600,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",610,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",620,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",630,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",640,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",650,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",660,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",670,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","0.1",680,10,31250,31250,31250,31250,31250,31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
